1961-05-08,66.5,26010000
1961-05-15,67.269997,24280000
1961-05-22,66.43,19240000
1961-05-29,66.730003,11760000
1961-06-05,66.660004,19710000
1961-06-12,65.18,16320000
1961-06-19,65.160004,16070000
1961-06-26,64.639999,13550000
1961-07-03,65.769997,11950000
1961-07-10,65.279999,14840000
1961-07-17,64.860001,13530000
1961-07-24,66.709999,17350000
1961-07-31,67.68,18820000
1961-08-07,68.059998,18150000
1961-08-14,68.290001,18030000
1961-08-21,67.669998,17210000
1961-08-28,68.190002,15160000
1961-09-04,67.879997,13770000
1961-09-11,67.650002,14900000
1961-09-18,66.720001,15920000
1961-09-25,66.730003,16520000
1961-10-02,66.970001,16250000
1961-10-09,68.040001,16170000
1961-10-16,68,16790000
1961-10-23,68.339996,16990000
1961-10-30,69.470001,17950000
1961-11-06,71.07,19290000
1961-11-13,71.620003,21890000
1961-11-20,71.839996,17600000
1961-11-27,71.779999,22240000
1961-12-04,72.040001,21000000
1961-12-11,72.010002,21990000
1961-12-18,70.910004,17720000
1961-12-25,71.550003,17250000
1962-01-01,69.660004,15790000
1962-01-08,69.610001,18640000
1962-01-15,68.75,18140000
1962-01-22,68.129997,17810000
1962-01-29,69.809998,18620000
1962-02-05,70.480003,18860000
1962-02-12,70.589996,16820000
1962-02-19,70.160004,13190000
1962-02-26,70.160004,14990000
1962-03-05,70.419998,15330000
1962-03-12,70.940002,16460000
1962-03-19,70.449997,15820000
1962-03-26,69.550003,14890000
1962-04-02,68.839996,15290000
1962-04-09,67.900002,15930000
1962-04-16,68.589996,12460000
1962-04-23,66.300003,17410000
1962-04-30,66.239998,19360000
1962-05-07,62.650002,18460000
1962-05-14,63.82,19570000
1962-05-21,59.470001,22980000
1962-05-28,59.380001,40570000
1962-06-04,58.450001,21030000
1962-06-11,55.889999,26780000
1962-06-18,52.68,20820000
1962-06-25,54.75,25770000
1962-07-02,56.169998,13830000
1962-07-09,57.830002,23070000
1962-07-16,56.810001,15950000
1962-07-23,57.200001,13920000
1962-07-30,58.119999,19890000
1962-08-06,57.549999,14300000
1962-08-13,59.009998,18800000
1962-08-20,59.580002,20490000
1962-08-27,59.119999,14310000
1962-09-03,58.380001,12090000
1962-09-10,58.889999,14640000
1962-09-17,57.689999,17600000
1962-09-24,56.27,18560000
1962-10-01,57.07,13960000
1962-10-08,56.950001,11810000
1962-10-15,55.59,16670000
1962-10-22,54.540001,25050000
1962-10-29,57.75,20070000
1962-11-05,58.779999,17400000
1962-11-12,60.16,23780000
1962-11-19,61.540001,18460000
1962-11-26,62.259998,27510000
1962-12-03,63.060001,23800000
1962-12-10,62.57,18390000
1962-12-17,62.639999,18900000
1962-12-24,62.959999,14360000
1962-12-31,64.129997,17930000
1963-01-07,64.849998,23890000
1963-01-14,65.18,25180000
1963-01-21,65.919998,23300000
1963-01-28,66.309998,21370000
1963-02-04,66.169998,20190000
1963-02-11,66.410004,22600000
1963-02-18,65.919998,16930000
1963-02-25,64.099998,19040000
1963-03-04,65.330002,16740000
1963-03-11,65.93,17590000
1963-03-18,66.190002,17160000
1963-03-25,66.57,19350000
1963-04-01,68.279999,23450000
1963-04-08,68.769997,22160000
1963-04-15,69.230003,26150000
1963-04-22,69.699997,25870000
